Year,Week_Number,mean_return,volatility
2012,25,0.025000000000000022,1.825452135773491
2012,26,0.3574,1.5715230828721543
2012,27,0.11099999999999997,0.9885629300487989
2012,28,0.11499999999999999,1.1120112409503782
2012,29,-0.04279999999999999,1.2042357327367428
2012,30,0.19840000000000005,2.0331937438424306
2012,31,0.35919999999999996,1.6859850829707834
2012,32,0.41259999999999997,0.39795137893968907
2012,33,0.07020000000000001,0.37132896466610305
2012,34,-0.22080000000000002,0.2863087494297022
2012,35,-0.11640000000000002,0.5284745026962039
2012,36,0.66225,1.247621303387637
2012,37,0.6044,0.9040339042314729
2012,38,-0.167,0.41412799953637525
2012,39,-0.44980000000000003,0.9523180666143009
2012,40,0.31059999999999993,0.7299724652341347
2012,41,-0.2712,0.6850877316081496
2012,42,0.1752,0.966893324002188
2012,43,-0.07419999999999996,1.1645585859028305
2012,44,0.005333333333333338,1.232000946969333
2012,45,-0.38700000000000007,1.0421703315677335
2012,46,-0.42160000000000003,0.5216543875019168
2012,47,1.07075,0.8047452495458838
2012,48,0.16060000000000002,0.5910637021506226
2012,49,0.19160000000000002,0.16735381680738567
2012,50,0.1342,0.29604678684289076
2012,51,0.1396,0.7112403250660075
2012,52,-0.2525,0.4638458795763955
2012,53,1.586,0.0
2013,00,0.4486666666666666,1.2149404649337074
2013,01,0.1,0.5757521168002772
2013,02,-0.13099999999999998,0.4062714609716021
2013,03,0.41100000000000003,0.34698799210731585
2013,04,0.023000000000000013,0.5570143624719205
2013,05,-0.13840000000000002,0.814943433619782
2013,06,-0.1192,0.5117515998997951
2013,07,-0.21625000000000003,1.0369797088982342
2013,08,-0.20359999999999995,1.399089096519589
2013,09,0.2242,0.6010891780759325
2013,10,0.2466,1.05351663489477
2013,11,-0.04239999999999999,0.605557016308126
2013,12,0.015249999999999986,0.7132201039417403
2013,13,-0.1964,0.5675432142136844
2013,14,0.37439999999999996,0.5507438606103567
2013,15,-0.47400000000000003,1.400192308220553
2013,16,0.7676000000000001,0.5541374378256716
2013,17,0.3944,0.6288507772118915
2013,18,0.1684,0.483251280391475
2013,19,0.094,0.3216107896200001
2013,20,-0.22760000000000002,0.5577125603749659
2013,21,-0.4175,1.0732696150859142
2013,22,0.057600000000000026,1.016645611803838
2013,23,-0.12479999999999994,0.850224499764621
2013,24,-0.8495999999999999,1.5586139034411313
2013,25,0.01639999999999999,0.9012187858672277
2013,26,0.34,0.7324220094999876
2013,27,0.6558,1.1367241090079863
2013,28,0.4084,0.4224178026551437
2013,29,0.0642,0.34916715194874787
2013,30,0.11779999999999999,0.6545878092357053
2013,31,0.0958,0.5901128705595227
2013,32,-0.08120000000000001,0.818347847800677
2013,33,-0.008799999999999964,0.6819539573900866
2013,34,-0.4096,0.9052603492918487
2013,35,0.73075,0.6078082894027249
2013,36,0.5162,0.4336083486281139
2013,37,0.10640000000000001,1.1499327371633525
2013,38,-0.0806,0.3435713899613878
2013,39,-0.244,0.4122499241964757
2013,40,0.08919999999999999,1.339989067119579
2013,41,0.5784,0.7535746811033396
2013,42,0.36740000000000006,0.7451045564214461
2013,43,-0.2446,0.2568176395810849
2013,44,0.06299999999999997,0.9659655790968952
2013,45,0.030600000000000006,0.5255105136912105
2013,46,0.119,0.5825869033886704
2013,47,0.062249999999999986,0.554591366082572
2013,48,-0.25179999999999997,0.8648284222896471
2013,49,-0.4774,0.5174507706052819
2013,50,0.5956,0.9722017794676165
2013,51,0.7625,0.49359396268593075
2013,52,0.33699999999999997,0.2036467529817257
2014,00,-0.5985,0.9142890680742061
2014,01,0.13620000000000002,0.48475787770803686
2014,02,0.09959999999999998,0.949018861772515
2014,03,-0.6032500000000001,1.8809365353461558
2014,04,-0.44299999999999995,0.8720123278945086
2014,05,0.3183999999999999,1.4780902543484955
2014,06,0.5886,0.6718443272068315
2014,07,0.49100000000000005,0.7978166038215383
2014,08,0.029999999999999992,0.677223375261073
2014,09,-0.221,1.2127594567761573
2014,10,-0.7516,0.6609022620630074
2014,11,-0.06739999999999999,0.7341384746762697
2014,12,0.347,0.7708320180168958
2014,13,0.058800000000000005,0.34357633795126236
2014,14,-0.12140000000000002,1.150011652114882
2014,15,0.547,0.5451519665805735
2014,16,0.172,0.27497181673764315
2014,17,0.48979999999999996,0.5210443359254565
2014,18,0.0654,0.31969172651165056
2014,19,0.1754,0.4212704594438114
2014,20,-0.13579999999999998,0.6653624576123903
2014,21,0.02400000000000002,0.5024440267333268
2014,22,0.11099999999999999,0.4026623896020089
2014,23,-0.064,0.12380428102452677
2014,24,0.21059999999999998,0.27930413530773224
2014,25,-0.12240000000000002,0.5990215355060283
2014,26,0.5237499999999999,0.33430562364399435
2014,27,-0.5496,0.5906168808965757
2014,28,0.1472,0.8298341400545052
2014,29,-0.008800000000000007,0.3789362743259082
2014,30,-0.61,0.6654949286057709
2014,31,-0.22680000000000003,0.6445833538030594
2014,32,0.2886,0.22697422761185904
2014,33,0.06,0.4718564400323471
2014,34,0.1976,0.6557467498966351
2014,35,-0.21825,0.6548996742504407
2014,36,-0.32080000000000003,1.1700229484928917
2014,37,0.21959999999999996,0.46986412929697025
2014,38,-0.6258,1.0029941176298094
2014,39,-0.7442,0.49441551351065033
2014,40,-0.5496000000000001,2.1039010908310303
2014,41,0.017200000000000014,1.2443734166238043
2014,42,0.36000000000000004,0.9467977608761017
2014,43,0.321,0.7516568365949984
2014,44,-0.03919999999999999,0.843827707532764
2014,45,-0.030199999999999966,0.6099235197957199
2014,46,0.2526,0.38659772373877216
2014,47,-0.19175,1.0872599735113953
2014,48,0.06400000000000002,0.488698782482625
2014,49,-1.3974,0.9156523903752997
2014,50,1.0064,1.3762529927306244
2014,51,0.11074999999999999,0.7167814055437914
2014,52,-0.6930000000000001,0.1613722404876378
2015,00,-0.943,0.0
2015,01,-0.29280000000000006,1.6879966528402834
2015,02,0.2298,0.9607011502022884
2015,03,0.57325,0.7121565253977995
2015,04,-0.169,1.3482369969704882
2015,05,0.5793999999999999,1.5400731476134504
2015,06,0.3776,0.8875952343269988
2015,07,0.23775000000000002,0.3719313332682078
2015,08,0.010800000000000018,0.40484404404659335
2015,09,-0.5888,1.0711504096064195
2015,10,-0.7041999999999999,1.3475576796560509
2015,11,1.0304,1.708700763738344
2015,12,-0.5144,0.5481576415594333
2015,13,-0.15974999999999998,1.0742806507922715
2015,14,0.4466,0.37753979922651865
2015,15,0.22759999999999997,0.8813814724624066
2015,16,0.49420000000000003,0.21613352354505305
2015,17,-0.09179999999999998,0.6345637871798232
2015,18,0.4574,1.8892218768583007
2015,19,0.1948,0.7277820415481547
2015,20,-0.13820000000000002,0.8951311077155122
2015,21,-0.46875,1.0623001380651955
2015,22,-0.4894,0.6757701532325913
2015,23,0.29100000000000004,1.2795864566335484
2015,24,0.11680000000000001,0.6918700745082128
2015,25,0.0065999999999999835,0.6937328736624782
2015,26,-0.686,1.5462606507313055
2015,27,0.06060000000000008,2.0689666019537385
2015,28,0.3892,0.6009319429020228
2015,29,-0.8106,0.5748080549192052
2015,30,0.5616000000000001,0.7503244631491098
2015,31,0.0011999999999999789,0.5424451124307417
2015,32,-0.17079999999999998,0.7722656278768336
2015,33,-1.3374000000000001,0.9767265738168487
2015,34,-0.016200000000000013,2.1366162968581888
2015,35,-0.9315999999999999,2.1796374239767493
2015,36,0.9175000000000001,1.8543866011882921
2015,37,-0.07219999999999996,1.623883524148207
2015,38,-0.4936,1.4948696598700504
2015,39,0.5354,2.1224280435388145
2015,40,0.8078,0.9501764046744163
2015,41,0.07599999999999998,1.386676602528506
2015,42,0.06959999999999997,0.6726331095032417
2015,43,-0.25880000000000003,0.77786322705216
2015,44,-0.34140000000000004,1.032411400556968
2015,45,-0.6454000000000001,0.9478324218974576
2015,46,0.6696,1.088550550043497
2015,47,0.0014999999999999892,0.6236123261557082
2015,48,-0.19360000000000002,1.104839490604857
2015,49,-0.9922000000000001,0.8860415904459565
2015,50,-0.16699999999999998,1.2835928092662408
2015,51,1.0467499999999998,1.0849382086859447
2015,52,-0.38175000000000003,0.6938310913567749
2016,01,-1.424,0.994315342333608
2016,02,-0.6824,2.2282303067681313
2016,03,0.66625,2.1413603736877174
2016,04,0.651,1.8721682616688062
2016,05,-0.5542,1.73076405093242
2016,06,-0.37300000000000005,2.145065849805082
2016,07,0.7662500000000001,1.3225042848071733
2016,08,-0.23080000000000003,1.4889495290304504
2016,09,0.874,1.0189747298142384
2016,10,0.16059999999999994,1.321469371570904
2016,11,0.26080000000000003,1.3352380686604168
2016,12,-0.7955,0.41919804388856585
2016,13,0.18519999999999998,0.9957942558581064
2016,14,0.011399999999999988,1.6936795151385635
2016,15,0.5882000000000001,0.8373802600969287
2016,16,0.352,1.0031816884293692
2016,17,0.0504,0.5193315896419166
2016,18,-0.59,1.1846415069547411
2016,19,-0.2392,0.7058552967853964
2016,20,0.3964,0.8579506396057993
2016,21,0.5776,1.3357961296545218
2016,22,-0.20799999999999996,1.2337884745773888
2016,23,-0.7872,1.7011305652418336
2016,24,-0.02580000000000009,1.777031710465517
2016,25,-0.6942,6.442211825142046
2016,26,1.117,3.237709298253937
2016,27,-0.64925,1.4327668745007567
2016,28,0.6638,1.0691259046529553
2016,29,-0.02360000000000001,0.7662919156561682
2016,30,0.19380000000000003,0.35876273496560374
2016,31,-0.02340000000000002,0.7336411248014931
2016,32,0.2178,0.40283147841249944
2016,33,0.1534,0.6541034321879071
2016,34,-0.10000000000000002,0.5065629279763769
2016,35,0.5176000000000001,0.9571276299428411
2016,36,-0.60425,0.9010417581888202
2016,37,-0.3867999999999999,1.4412248957050389
2016,38,0.38680000000000003,0.8054074745121255
2016,39,0.0538,0.9180700953630937
2016,40,-0.36699999999999994,0.662784655827215
2016,41,-0.5826,0.8735406687727824
2016,42,0.148,0.7946426869983767
2016,43,-0.26420000000000005,0.24182162847851305
2016,44,-0.37520000000000003,0.42375724182602476
2016,45,0.4348000000000001,0.9918514001603265
2016,46,-0.27799999999999997,0.8243269982233992
2016,47,0.51125,0.5910016215431788
2016,48,0.042000000000000016,0.7897100733813643
2016,49,0.5422,0.5716967727738194
2016,50,-0.08739999999999999,0.7875451098191137
2016,51,-0.1344,0.3423058573848832
2016,52,0.2305,0.4822077698807158
2017,01,0.35025,0.701142579413536
2017,02,0.13599999999999998,0.569296495685684
2017,03,-0.1275,0.2842739289253706
2017,04,0.2634,0.6548425765021697
2017,05,-0.04879999999999998,0.6688424328644228
2017,06,0.20919999999999997,0.3574978321612594
2017,07,0.0758,0.34515025713448344
2017,08,0.024750000000000022,0.6201716832189831
2017,09,0.0316,0.28592708860826743
2017,10,-0.23099999999999996,0.536186068450123
2017,11,0.6274,0.9329213793241101
2017,12,-0.11639999999999999,0.17956419464915604
2017,13,0.0494,0.10790875775394693
2017,14,-0.15360000000000001,0.3084068741127538
2017,15,0.09524999999999995,0.8008084977071609
2017,16,-0.0294,0.6048299761089888
2017,17,0.4502,0.8976534409224977
2017,18,0.368,0.7378018026543443
2017,19,0.2136,0.4644010120574674
2017,20,0.44399999999999995,0.6689869206494249
2017,21,-0.2012,0.34583767868756
2017,22,0.23174999999999998,0.3451331868520711
2017,23,-0.35219999999999996,0.40205683677808535
2017,24,0.025999999999999978,0.7901907997439606
2017,25,-0.2684,0.7851323455316308
2017,26,0.1758,0.5023098645258721
2017,27,-0.105,0.23043437243605824
2017,28,0.426,0.6374743132079912
2017,29,0.018399999999999993,0.35052717441020176
2017,30,0.018799999999999983,0.5595272111345434
2017,31,0.2464,0.308951128821372
2017,32,-0.5384,0.7999989374992944
2017,33,-0.15999999999999998,0.6986139849731037
2017,34,0.23420000000000002,0.18875566216672812
2017,35,0.2434,0.3827117714416425
2017,36,0.1855,0.7062773298546873
2017,37,0.1702,0.5732344197621075
2017,38,0.17920000000000003,0.26753728712087965
2017,39,0.0064000000000000055,0.4541418280669597
2017,40,-0.10880000000000001,0.29144416274820123
2017,41,0.396,0.48443162572235104
2017,42,-0.2098,0.3016250984251808
2017,43,-0.1718,0.24186711227448845
2017,44,0.09879999999999999,0.4888401579248579
2017,45,-0.11979999999999999,0.4930605439497263
2017,46,-0.11480000000000001,0.5010710528458016
2017,47,0.37575000000000003,0.2658663511365563
2017,48,-0.015800000000000015,0.6039161365620229
2017,49,0.0692,0.42077511808565865
2017,50,0.1538,0.35151557575731973
2017,51,0.38120000000000004,0.5173390570989204
2017,52,0.34525,0.2632101505134886
2018,00,0.39625,0.4448403271587083
2018,01,0.3946,0.6772667864290999
2018,02,0.12125,0.26681501082210496
2018,03,0.31599999999999995,0.6264922186268557
2018,04,-0.8612,0.9372644770821095
2018,05,-1.0957999999999999,2.5539113531992452
2018,06,0.772,0.7264753953163177
2018,07,-0.07499999999999998,0.8087335778858202
2018,08,-0.6464000000000001,1.0022905267436184
2018,09,0.40440000000000004,0.3229702772702157
2018,10,-0.11939999999999999,0.4324197035288748
2018,11,-0.5428,0.7927973889967096
2018,12,0.6115,1.1677766624373571
2018,13,0.30100000000000005,0.936398686457857
2018,14,0.568,0.6549889312041846
2018,15,-0.004800000000000004,0.4460024663608936
2018,16,0.0392,0.4194212679395264
2018,17,-0.1486,0.39248350283801736
2018,18,0.387,0.6731355732688624
2018,19,0.09280000000000002,0.4025825381210666
2018,20,-0.39540000000000003,0.8389066098201873
2018,21,0.04849999999999999,1.399678653596365
2018,22,0.089,0.5327893580018279
2018,23,-0.257,0.7605350090561249
2018,24,-0.024400000000000022,0.9831451062788239
2018,25,-0.16560000000000002,1.1992890810809544
2018,26,0.12524999999999997,0.9422294041261926
2018,27,0.06300000000000001,1.1967752504125408
2018,28,-0.1474,0.6065573344705346
2018,29,-0.003599999999999992,0.7198119893416614
2018,30,-0.16380000000000003,0.9412691963513945
2018,31,-0.3,0.8985243458026054
2018,32,-0.2682,1.004734392762585
2018,33,0.19299999999999998,0.7964712800848504
2018,34,-0.1496,1.0634713442307695
2018,35,-0.586,0.19121889725303476
2018,36,0.2976,0.3142137807289807
2018,37,0.519,0.6542033323057901
2018,38,-0.015800000000000015,0.6755081050587032
2018,39,-0.34720000000000006,0.513717529387503
2018,40,-0.7298,0.8126590305903209
2018,41,-0.05719999999999996,1.08263922892162
2018,42,-0.6362,1.134704234591552
2018,43,0.6742,0.9710503076566116
2018,44,0.078,0.9666253152075007
2018,45,-0.4138,0.9368546845695975
2018,46,-0.33325,1.4147891185614907
2018,47,0.10199999999999998,1.2499221975787134
2018,48,-0.90425,1.3531588660119205
2018,49,-0.1062,1.2500114799472843
2018,50,-0.4558,0.4183583392260754
2018,51,0.493,1.6919208019289793
2018,52,-0.102,0.0
2019,00,0.699,1.8219025769782533
2019,01,0.4046,0.40359546578226074
2019,02,0.256,0.6964822323649039
2019,03,-0.045499999999999985,0.9141825127766701
2019,04,0.45099999999999996,0.7431308767639789
2019,05,0.05819999999999999,0.5440447591880653
2019,06,0.3344,0.7293259216564293
2019,07,0.187,0.5655528268871087
2019,08,0.1056,0.4872461390303673
2019,09,-0.20780000000000004,0.6054417395588118
2019,10,0.6918,0.6202791307145518
2019,11,-0.2742,0.7985459911614358
2019,12,0.03099999999999999,0.43230313438604634
2019,13,0.4756,0.6133423187747605
2019,14,0.08379999999999999,0.4426609311877433
2019,15,-0.09575,0.2198959981445774
2019,16,-0.1714,0.4039780934654749
2019,17,0.21180000000000004,0.9856212254208003
2019,18,-0.5156000000000001,0.921659807087192
2019,19,-0.18960000000000002,1.1378327205701195
2019,20,-0.16799999999999998,0.9830996897568426
2019,21,-0.551,0.6063717231753692
2019,22,0.6616000000000001,0.5775524218631587
2019,23,-0.16399999999999998,0.6078087692687562
2019,24,0.30300000000000005,0.6835996635458506
2019,25,0.10619999999999999,0.43601743084422667
2019,26,0.07950000000000002,0.7887147773434958
2019,27,-0.09860000000000001,0.31780229703386353
2019,28,-0.09240000000000004,0.38128506396133593
2019,29,-0.042000000000000016,0.6140574077396999
2019,30,-0.8423999999999999,0.6942775381646736
2019,31,-0.39859999999999995,1.445756998945535
2019,32,-0.18619999999999998,1.357570329669885
2019,33,-0.0035999999999999587,0.8561076451007782
2019,34,0.36679999999999996,0.2563078227444492
2019,35,0.52525,0.784875096220199
2019,36,0.41720000000000007,0.4954368779168543
2019,37,-0.04299999999999998,0.5489740431022218
2019,38,-0.1066,0.5792407098952904
2019,39,-0.506,1.5059028853149858
2019,40,0.6876,1.6055330267546661
2019,41,0.2294,0.8609034789103829
2019,42,0.2866,0.45852949741537896
2019,43,0.1364,0.5607252446608767
2019,44,-0.0484,0.38143518453336206
2019,45,0.0248,0.18710745575738022
2019,46,-0.022999999999999975,0.6052611006830028
2019,47,0.25549999999999995,0.9591352007581273
2019,48,-0.01379999999999999,1.055216423299031
2019,49,0.7242,1.1369594100054758
2019,50,0.019000000000000038,1.3726115619504304
2019,51,0.34125,0.13955972437156314
2019,52,0.179,0.9602510088513315
2020,00,-0.3805,0.7459976541518077
2020,01,-0.123,0.5664269591041726
2020,02,0.27240000000000003,0.1583234031973795
2020,03,-0.3155,0.6063643019395738
2020,04,-0.608,1.1587758627103
2020,05,-0.0012000000000000454,1.09952521571813
2020,06,0.1788,0.6698728983919262
2020,07,-0.16675,0.36913355758225685
2020,08,-2.1592,1.7526243750444646
2020,09,-0.21780000000000005,2.7138910626626114
2020,10,-3.4564,7.016072747627407
2020,11,-3.347,6.784797454603932
2020,12,3.2336,6.223923545481579
2020,13,-0.6554,3.1143998298227538
2020,14,2.61275,1.7387425293393306
2020,15,-0.08040000000000003,2.8191865493436223
2020,16,-0.28180000000000005,2.1055275348472646
2020,17,0.1202,2.7635666628471256
2020,18,0.6144000000000001,1.0055736173945695
2020,19,-0.9475999999999999,0.5119929687017196
2020,20,0.7118,2.584416704016595
2020,21,0.7185,1.3456142339714852
2020,22,1.6258,1.4188666956412783
2020,23,-1.1528,3.5771781756015453
2020,24,0.0388,0.9799299464757673
2020,25,-0.29800000000000004,2.269452907640958
2020,26,0.64225,0.4622058524077773
2020,27,-0.05780000000000003,1.6661802723595067
2020,28,0.426,1.3617652147121397
2020,29,-0.2486,0.4193057357108296
2020,30,-0.2516,1.4545629240428204
2020,31,0.44699999999999995,0.9341078631507177
2020,32,0.23279999999999995,1.3754589052385389
2020,33,-0.22279999999999997,0.6809101996592503
2020,34,0.31120000000000003,0.9944773501694244
2020,35,-0.5606000000000002,1.6252126937727258
2020,36,-0.14750000000000002,2.0228505464648974
2020,37,0.09519999999999999,0.9089181481299622
2020,38,-0.6806,1.6280526097150545
2020,39,0.4126,0.9808497846255563
2020,40,0.48979999999999996,1.1331236472689112
2020,41,-0.5306,1.2315264105978403
2020,42,0.08039999999999999,0.8028812490026155
2020,43,-1.1221999999999999,1.7964475221948455
2020,44,1.41,0.9772425492169281
2020,45,1.6634,2.492605925532554
2020,46,0.19319999999999998,0.9053864920573975
2020,47,0.318,1.1321934463685965
2020,48,0.6357999999999999,1.9265188034379526
2020,49,-0.3218,0.7253834847858062
2020,50,0.2386,0.997301759749776
2020,51,0.050499999999999996,1.4845815347542664
2020,52,-0.11625000000000002,0.8603117167631742
2021,01,1.3154,1.1287908575108145
2021,02,-0.45099999999999996,1.3595328241715974
2021,03,0.059250000000000025,0.7293752463581418
2021,04,-0.9236000000000001,1.409676487709148
2021,05,0.3952,0.6089574697792942
2021,06,0.4936,0.6598225519031612
2021,07,0.358,1.4342817017587584
2021,08,-0.3812,1.5279871399982397
2021,09,0.5955999999999999,0.93639724476314
2021,10,0.375,0.41845728575327734
2021,11,-0.302,0.5427522455043369
2021,12,0.11320000000000001,1.1412535651642013
2021,13,0.08874999999999997,0.7124330962740758
2021,14,0.279,0.8137097148246419
2021,15,0.43360000000000004,0.5537389276545401
2021,16,-0.20759999999999995,1.2527391188910801
2021,17,0.04479999999999999,0.6348024889680254
2021,18,0.8274000000000001,1.080954115584931
2021,19,-0.025,1.0640223211944382
2021,20,-0.02100000000000004,0.8512053218818595
2021,21,-0.005000000000000027,0.5057884933447973
2021,22,0.238,0.7323769521223343
2021,23,0.119,0.5024753725308336
2021,24,-0.8074,1.197610245447157
2021,25,0.5216000000000001,0.7644424765801544
2021,26,-0.1186,0.7053221249897099
2021,27,0.10725000000000001,1.5680351558558885
2021,28,-0.5232,0.4965533203997331
2021,29,0.09280000000000004,1.7531446603175678
2021,30,0.21700000000000003,0.7470087014218777
2021,31,0.2744,0.5998827385414587
2021,32,0.2886,0.5484590230819436
2021,33,-0.6104,0.7194958651722746
2021,34,0.3054,0.5808332807269225
2021,35,0.16339999999999996,0.49694848827619953
2021,36,-0.5489999999999999,0.4360298154943076
2021,37,-0.22880000000000003,1.0580171076121594
2021,38,0.13579999999999998,1.277998122064348
2021,39,-0.10699999999999998,0.9775579266723788
2021,40,0.24700000000000003,0.5296078738085377
2021,41,0.5795999999999999,0.45215683119908734
2021,42,-0.004599999999999993,0.5546974851213948
2021,43,-0.03400000000000001,0.6478599385669714
2021,44,-0.0864,0.8283014547856353
2021,45,-0.011199999999999993,0.4182077235059152
2021,46,-0.3054,0.4320177079704025
2021,47,-0.6935,1.6954524469887087
2021,48,0.11240000000000001,1.3038697404265505
2021,49,0.5002,0.8515660279743433
2021,50,-0.20539999999999997,0.8422314408759625
2021,51,0.81625,0.7279186653282999
2021,52,0.14719999999999997,0.6645093678797914
2022,01,0.5040000000000001,0.7321564040558548
2022,02,0.352,0.5855326634783067
2022,03,-0.63975,0.8759624706572765
2022,04,0.025800000000000028,0.7097222696238297
2022,05,0.24500000000000002,0.8850466089421505
2022,06,0.1822,0.5751223348123424
2022,07,-0.10699999999999994,0.9533296911352337
2022,08,-0.0030000000000000027,2.9972782097540875
2022,09,-1.6762000000000001,2.3871927446270442
2022,10,0.07460000000000003,2.092518291437377
2022,11,1.1446,0.8714374905866743
2022,12,0.3126,0.8165637145991732
2022,13,0.044599999999999994,0.9054160921918717
2022,14,0.1588,0.1888430565310782
2022,15,-0.06949999999999999,0.970995537236569
2022,16,-0.6608,1.1058904556962232
2022,17,-0.40599999999999997,1.5805788496623636
2022,18,-0.4288,1.9005958802438776
2022,19,-0.018599999999999995,2.195713733618297
2022,20,0.36,1.8413599593778507
2022,21,0.6968,0.7208166895959055
2022,22,-0.24050000000000005,1.5405986931493008
2022,23,-0.8858,1.5006284350231405
2022,24,-1.1072,2.1837103058785066
2022,25,1.0305,2.1981747731546126
2022,26,-0.3246,0.24952715283110974
2022,27,-0.32225000000000004,1.9221589207624499
2022,28,-0.2984,1.4692681171249853
2022,29,0.4154,1.1912005708527849
2022,30,0.849,1.2731898915715598
2022,31,-0.17400000000000002,0.5621316571765017
2022,32,0.4104,0.7900894253184256
2022,33,-0.4630000000000001,0.6800518362595604
2022,34,-0.5172,1.1574621808076495
2022,35,-0.9216,0.7922006059073674
2022,36,0.7967500000000001,1.2126289278533096
2022,37,-0.6444,1.7310912165452172
2022,38,-1.5202000000000002,2.263860574328729
2022,39,-0.021200000000000038,1.519938880350128
2022,40,0.35459999999999986,2.684608686568678
2022,41,-0.2598000000000001,2.2158376971249494
2022,42,0.6994,1.4701953271589459
2022,43,0.8268000000000001,0.7405725487756077
2022,44,0.35939999999999994,2.416359513814118
2022,45,0.7518,2.5991297966819586
2022,46,0.2672,0.48906206150140086
2022,47,0.714,0.9486962984362628
2022,48,0.48840000000000006,1.1174033738986113
2022,49,-0.2454,0.33388515989783074
2022,50,-0.40280000000000005,1.2923906917027839
2022,51,0.2644,0.7973018876184855
2022,52,-0.11975000000000002,0.75997779572827
2023,01,0.8345,1.1678831277144128
2023,02,0.5806,0.38334553603765875
2023,03,0.10725,0.21560979414983295
2023,04,-0.10880000000000001,0.5910716538627107
2023,05,-0.22080000000000002,0.510642438502716
2023,06,0.0954,0.7674159888873829
2023,07,0.2736,0.8823748069839711
2023,08,-0.428,0.6157429117199266
2023,09,0.2928,0.8597858454289649
2023,10,-0.7098,0.8980332399193249
2023,11,-0.7158,2.0623224044751103
2023,12,0.44939999999999997,1.2624186310412249
2023,13,0.7306,0.7262897493425059
2023,14,0.61625,0.6980751511597205
2023,15,0.30839999999999995,0.6653399882766704
2023,16,0.131,0.3090202258752653
2023,17,0.08560000000000004,0.8394628044172058
2023,18,-0.024599999999999955,1.0940970249479705
2023,19,-0.3922,0.3626592064183674
2023,20,0.0634,0.8992203845554215
2023,21,-0.5304,0.9316529933403316
2023,22,0.15075,1.1480500497219914
2023,23,0.0958,0.6331285019646485
2023,24,0.5014000000000001,0.7867955897181935
2023,25,-0.75075,0.4944541603290103
2023,26,0.22640000000000002,0.7946400442967873
2023,27,-0.7077500000000001,0.909032956864968
2023,28,0.8119999999999999,1.1040081521438148
2023,29,0.3344,0.3843667519440255
2023,30,0.0037999999999999813,0.9630878464605398
2023,31,-0.5626,0.8409419123815866
2023,32,0.094,0.5975587837192254
2023,33,-0.6407999999999999,0.5338016485549665
2023,34,0.008000000000000007,0.6337321989610438
2023,35,0.3686,0.7993736923366943
2023,36,-0.24099999999999996,0.668253943746936
2023,37,0.46420000000000006,0.8158490669235334
2023,38,-0.296,0.520740338364525
2023,39,-0.23079999999999998,0.6143168563534619
2023,40,-0.09519999999999999,1.2195692682254664
2023,41,0.1242,0.9778807186973266
2023,42,-0.5436,1.1673404816076585
2023,43,-0.39160000000000006,0.47651474268903793
2023,44,0.7336,0.8361610490808574
2023,45,-0.18519999999999998,0.37392138211126685
2023,46,0.6778000000000001,0.9968383519909334
2023,47,0.30425,0.6958770844528986
2023,48,0.2412,0.7532912451369655
2023,49,-0.1818,0.6089365319965621
2023,50,0.18519999999999998,1.3826063069435204
2023,51,0.4856,0.7594707367634385
2023,52,0.09925,0.46312228406760997
2024,00,-0.1735,0.5342224879829252
2024,01,-0.03439999999999997,0.7328453452127536
2024,02,-0.61075,1.2085
2024,03,0.42279999999999995,0.4542440973749686
2024,04,-0.10740000000000001,0.8966938161936883
2024,05,-0.1266,0.9196210088944249
2024,06,0.2708,1.1758078924722355
2024,07,0.253,0.6135514105055364
2024,08,-0.05279999999999998,0.6620809618166044
2024,09,0.24959999999999996,0.6206974303152866
2024,10,0.055399999999999984,0.5821351217715695
2024,11,0.2868,0.49636095736872776
2024,12,0.22825,0.26386533813039303
2024,13,-0.028800000000000003,0.4225833645566281
2024,14,-0.25739999999999996,0.6184175773698546
2024,15,-0.13479999999999998,0.7306980908692727
2024,16,0.7888,0.537493906942209
2024,17,0.2942,0.8582410500552861
2024,18,0.45459999999999995,0.2646833957769168
2024,19,0.3246,0.373165244898289
2024,20,-0.21679999999999996,0.716072063412615
2024,21,-0.009000000000000008,1.143355004653702
2024,22,-0.2136,0.68417380832651
2024,23,-0.18859999999999996,1.0660156190225358
2024,24,0.1445,0.6202932102374382
2024,25,-0.1296,0.6610009833578162
2024,26,0.4215,0.5328498850520661
2024,27,0.31579999999999997,0.718653045634679
2024,28,-0.2888,0.6137220054715327
2024,29,0.2888,0.9126142120304724
2024,30,-0.30360000000000004,0.9845398925386416
2024,31,-0.02899999999999996,1.5983067602935301
2024,32,0.6093999999999999,0.4918559748544283
2024,33,0.49779999999999996,1.0067523032007426
2024,34,0.07039999999999999,0.5000242994095386
2024,35,-0.69625,0.9820075950147568
2024,36,0.22480000000000003,0.48158612936836126
2024,37,0.08080000000000007,1.1119978417245242
2024,38,0.3396,0.6424276612973635
2024,39,-0.37320000000000003,0.5574726002235446
2024,40,-0.227,0.5298509224300738
2024,41,0.252,0.6495987222893838
2024,42,-0.4788,0.595368541325455
2024,43,-0.20800000000000002,0.9145050573944357
2024,44,-0.2314,1.0944511409834612
2024,45,-0.47780000000000006,0.7794932328121907
2024,46,0.39239999999999997,0.5314680611287944
2024,47,0.4465,0.6556266722253857
2024,48,0.05679999999999998,0.5141339319671481
2024,49,-0.21580000000000005,0.7620011154847478
2024,50,-0.6328,0.9121399015501953
